author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Santiago,/gp/profile/amzn1.account.AEUIHDCTBWPZ2HKHNCZDCRKQGVPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,I love how easy it is for my 2 daughter's to learn and use!,Fast development,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Jan Fogle,/gp/profile/amzn1.account.AGA53RWHODZ3OSZ6HPS2M3CA262Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 15, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,My grandson loves it. They take it with them everywhere they go.,Perfect,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
S,/gp/profile/amzn1.account.AFBRDYSTRJXMXDYCQLJJKI57MD3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,My 20 month old loves it!,"Engaging, fun toy!",Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
ColoradoLovinChica,/gp/profile/amzn1.account.AFD3VIL7UEY7ZZOS7N4OZBU7AJJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 22, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,Perfect for early learning. The Spanish is great!,Spanish rocks!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Kerrionne Phillips,/gp/profile/amzn1.account.AFJKCZ3WFFWTJ5IS7TEA2SWXDBGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,Got it for my godson. He loves the Spanish.,Great gift for a 2 yo,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Ghandi,/gp/profile/amzn1.account.AGQMV7UVPWXRECPOB6GP4N3QYHIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,5.0 out of 5 stars,Great..just like I expected,Awesome,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Kathy Adelman,/gp/profile/amzn1.account.AF3FHYVHDF5ORMQ6TNUOBCDYOAKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 19, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_220?ie=UTF8&pageNumber=220&reviewerType=all_reviews,1.0 out of 5 stars,"This flute sounded awful.  Not a true tone - raspy, whispery sound.  Returned it.",Don't buy!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGMUYJPWJSJZIDFEMC32OLDSXGJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,Good deal,My sons daughter loved it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
kim scionti,/gp/profile/amzn1.account.AF7XIRJNXBB7G2ZR3VOARWDULECQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 6, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,My grand daughter loves this.  It is very durable.,The perfect gift,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AGVSCGKGSWAEK3YKWI4YFMBDHRMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,My 1 year old grand son loves this book.,Great toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Shalene,/gp/profile/amzn1.account.AG3W6VRGVPOPARFB3GRDL4QP7CPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,My son loves this toy. I love that it teaches him English and Spanish words,Affordable Fun learning toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Anthony,/gp/profile/amzn1.account.AE4TZOWEBD2XMXLKBUAMAQ6ITWHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 16, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,4.0 out of 5 stars,JUST SO SO.,Great,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AG6ETXEA2XW6NV77RTVV7JSUMBTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful book for learning toddlers!,Wonderful,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
ornella m.,/gp/profile/amzn1.account.AHWFAHJOSELAAP2HTJWTQWESIAZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,Great for the kids,He loves it,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AHYKYAUBVSS6OYGWHPRSSVLS7L3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,Everything,Price,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
alan,/gp/profile/amzn1.account.AGCZTAT2XGHEYN2OKJXBA7GUP3OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,4.0 out of 5 stars,it is nice product for baby to learn first 100 words,learn first 100 words,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
KT,/gp/profile/amzn1.account.AH2H4EQDTG7OV6RVD6PPUDAZTGWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews,5.0 out of 5 stars,My toddlers love it! And it’s so sturdy and well made.,Great learning toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Temitope Adegbola,/gp/profile/amzn1.account.AHCLZKJ2HU2OKLA4MZ2PVOB7I2DQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Love it. It’s very intuitive keeps baby engaged.,Amazing product! Keeps out little one engaged.,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
JEANS,/gp/profile/amzn1.account.AFSJSY6BNF3ILXMDKGRLABSFBOCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 14, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Good for car seat time.,Good for car seat time,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Davie Singh,/gp/profile/amzn1.account.AGUT44RO4BAG5B3MD546PINRDKQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Very educational,Two main languages English and Spanish,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
diana,/gp/profile/amzn1.account.AFXVCBGJ6JB6HSEO4WCCI7ASN7QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Muy bonito y muy educativo,"Tamaño y rapidez de entrega, es lo que esperaba",Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Kathy,/gp/profile/amzn1.account.AHSGCHFKITL3IDZLCGFPSMUDL2WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,My 16 month old loves it and I do too!,Baby loves it,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
joe,/gp/profile/amzn1.account.AGEMJCGPDGJTSIQPCMPBUTEEAQBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 4, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Everything was great,Kids loved it ages 4 and 6,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Cynthia MAHER,/gp/profile/amzn1.account.AF2EY5JIR7VBLZ4FPAAHMC5IZNLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,I bought this for my 2 year old grandson.. he loves it!,Grandson loves it!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Kookie,/gp/profile/amzn1.account.AFHXQ4QXVVLQQRSRLXIHVQUABKRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 24, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Like.,Best for kids 1 and older,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Albert H. Bernstein,/gp/profile/amzn1.account.AHK6TY2OAN4QT4T4EQZQTM4E35DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Gift card I had written was not included,Gift card not included,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Jael R Rainbolt,/gp/profile/amzn1.account.AGBK5YZ475A6NIAW7QWBYHMUK47Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 28, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews,5.0 out of 5 stars,Awesome,Great,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Bruce T. Kennedy,/gp/profile/amzn1.account.AGOGUWPWDGFKXLMOQZP6SX3GLG6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 7, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,5 year old grandson enjoyed this...,Price and quality...,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Sasha LeSure,/gp/profile/amzn1.account.AGOYGUGSP7KFR5SZUABIBGPKBVWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 10, 2020",1,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,Looks just as pictured! My 2 year old loves it!!,Great educational toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Crystal knox,/gp/profile/amzn1.account.AHX4KLVPFY4PXYPXZOLNT7IAOHOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 23, 2019",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,1.0 out of 5 stars,It did not work,Do not buy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,One person found this helpful
Kevin Wood,/gp/profile/amzn1.account.AF3DHIEGRL4MUEL3RUMJSACFLOVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,My niece likes it and I like that it has Spanish!,Educational and fun!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Amazon Customer,/gp/profile/amzn1.account.AFUGV6CUUDYJBZV77HISQOXFGHMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,I love that it’s both Spanish and English,Great learning toy and great price!,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
Yanicet Garrido,/gp/profile/amzn1.account.AE2WEJTIFSNU2BQKJ77YERUNPKFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 15, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,4.0 out of 5 stars,Very good book. My baby love it.,Good gift,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Andrea gerstandt,/gp/profile/amzn1.account.AGIYLSFWGFIY2F4VQ3URFVN6SUKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,My grandson luvs it.  It touches so many beginning words.,Variety of knowledge,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
JCastillo,/gp/profile/amzn1.account.AECDEDG76DLAGUDRBOAENW5E5UGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 2, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,Nice developmental toy,Toy,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Sarah Gable,/gp/profile/amzn1.account.AFWR6MBY2573Q76XRC6GZVRF7BGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,My boys ages almost 3 and 1.5 love this toy! My oldest is learning so much from it!,Great learning toy!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Keith R. Jennings,/gp/profile/amzn1.account.AFGBTAWDJTXEQE425SDKQ4HTSJJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 4, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews,5.0 out of 5 stars,Love this.  Perfect for my 18 month old!,Great gift!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
merry,/gp/profile/amzn1.account.AEVLEBDVDPAGMAJRB72HMQ6XTKYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews,5.0 out of 5 stars,Baby loves it.,Great product,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
Karen Woolley,/gp/profile/amzn1.account.AESMDNYVXVTBABMBHYPIMQLTVYRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 6, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews,5.0 out of 5 stars,Great learning book,Needs to make touch not so sensitive,Style: Standard PackagingColor: Scout and VioletVerified Purchase,
noel galloway,/gp/profile/amzn1.account.AGCDSFSE2EGFZPIGULBK4UMXW5YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews,5.0 out of 5 stars,Good !,Good learning tool,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Rogeive Powell,/gp/profile/amzn1.account.AESGVOU7BZBL26D2QQBBP5EO7CIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews,5.0 out of 5 stars,Quality toy,Quality,Style: Standard PackagingColor: Learning FriendsVerified Purchase,
Briana Gantt,/gp/profile/amzn1.account.AFAQM36BJJHYJT7G2RBIFPVQGT3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 4, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews,5.0 out of 5 stars,Great,Love it,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
tatt2wizard,/gp/profile/amzn1.account.AFHKGYKQNWS3KD2OJKFCVQSAFGTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_224?ie=UTF8&pageNumber=224&reviewerType=all_reviews,5.0 out of 5 stars,👍🏻,👍🏻,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,
