author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
posereddie,/gp/profile/amzn1.account.AHPXW4UUE7X7BDS55XRBWFKAJKXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 23, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,"C’mon, who hasn’t played this game? Fun!",All Ages,Style: classicVerified Purchase,,778364,27,145,Public
Susan,/gp/profile/amzn1.account.AHDYDWK6EKQ4QDZAPW74VYWUVZDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,Easy to play with any age grandkids,Fun family time with grandkids,Style: classicVerified Purchase,,62593673,7,47,Public
Angelo,/gp/profile/amzn1.account.AGRUERWWXAYRZZNYOEZO5VOHDGIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 24, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,Great family game,Great,Style: classicVerified Purchase,,78996301,27,217,Public
Amazon Customer,/gp/profile/amzn1.account.AF3XVCGZDJUCRSONFVJUBUE57THQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,"As described, great game for the kids.",Great Game,Style: classicVerified Purchase,,1451170,15,54,Public
Sophie,/gp/profile/amzn1.account.AHETYTUWRDPALTXBX2D5LU6HELGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 13, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,4.0 out of 5 stars,My daughters played this games with their friends.  they love it,kids love this game,Style: classicVerified Purchase,,2685137,4,47,Public
LL,/gp/profile/amzn1.account.AFCDZKHHKRFJHRBOEN6YE54DXCQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,Good deal. Product in perfect condition.,Good,Style: classicVerified Purchase,,927858,23,65,Public
spb,/gp/profile/amzn1.account.AEXMHIM5BGKXQZTBGL2VNQDLIJ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 13, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,1.0 out of 5 stars,Opened this today and it’s missing one blue piece! Can’t even play with this!,MISSING PIECE!,Style: classicVerified Purchase,,362954,88,152,Public
Ktforever,/gp/profile/amzn1.account.AGMPWEHKUNLKY2GIPZA3Q477UW2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,"Family loves it, wife and I keep a tally, best out of 1000(or first to 501) games wins life, not the game life, sorry.. Keep up people.","Sorry not sorry, overplayed? Not the game, the phrase.. No apologizes for playing this game.",Style: classicVerified Purchase,,62593673,1,13,Public
Renana,/gp/profile/amzn1.account.AHKEN5MAROEN2I533XFJEYYMTEFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,5.0 out of 5 stars,I had this game as a child and remembered its really fun to play.  Its not complicated yet fun so my kids (6 and 8 years old) and adults can play together.,Love this game,Style: classicVerified Purchase,,1266391,42,104,Public
Rose,/gp/profile/amzn1.account.AHPQYBQEG7NPBJGQQWPTSO2PCOLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 19, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29,4.0 out of 5 stars,Priced right and purchased to play with grandkids.  It brings childhood memories. I hope to enjoy as mu h as I did back then.,Good Price,Style: classicVerified Purchase,,367069,76,120,Public
Theresa Abeita,/gp/profile/amzn1.account.AEG6DH3PINRVQMO3XWPZOXBVOMZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 25, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,3.0 out of 5 stars,Made cheap.. original board made in half ..now made to fold in 4,Game sorry,Style: classicVerified Purchase,,692184,65,86,Public
Megan,/gp/profile/amzn1.account.AEVQ7MYB3BT4CAFAQV6KUAOEGVRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 9, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,Fun for the whole family!,"Great, kid friendly game",Style: classicVerified Purchase,,5969013,6,67,Public
Amazon Customer,/gp/profile/amzn1.account.AHJVT2KSVL6DXTR6SXM3TVLNG3MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,Love it and great family table game,Board game,Style: classicVerified Purchase,,79008933,209,1014,Public
John Hanson,/gp/profile/amzn1.account.AGVSIOINWCOICCTB5AXYKEXSMEIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 15, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,Very fun!,Very fun!,Style: classicVerified Purchase,,1201126,69,88,Public
melissa lawson,/gp/profile/amzn1.account.AGM4PJUHUPBXFSJBTVC74T5VCGRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 24, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,Love this game,Love this game,Style: classicVerified Purchase,,3378949,25,29,Public
Jon Gauthier,/gp/profile/amzn1.account.AEACKGMZHD6FVO5BG5XPDK2VEAVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,Great game. Trying to get used to new rules. Love it!,Great value,Style: classicVerified Purchase,,78734200,21,20,Public
SBO,/gp/profile/amzn1.account.AH4HXSTV4NMARR2Z4L3GGP64QZLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,1.0 out of 5 stars,This NOT the traditional game. So disappointed.,NOT the true game,Style: classicVerified Purchase,,62593673,4,22,Public
Krystael Hall,/gp/profile/amzn1.account.AERDKX6GCYVGXAG6CGPFJXSCVSZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 15, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,we played it the same week we received it,A sweet Revenge,Style: classicVerified Purchase,,1584535,99,162,Public
Average Joe,/gp/profile/amzn1.account.AEQA6LR3RHPCXDQV2574ROBQTEKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,5.0 out of 5 stars,Great game. Christmas gift.,Sorry!  You missed a great deal.,Style: classicVerified Purchase,,11852671,1,10,Public
Whitney,/gp/profile/amzn1.account.AGLXKT7AELP6PVEC7TMDM42B737A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 29, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30,3.0 out of 5 stars,"Not the original game, but a cheaper version made for door busters come Christmas. It’s alright. The quality is so-so, and I don’t think the game will last through too many plays.",So-so,Style: classicVerified Purchase,,,0,28,Public
pamela jamison,/gp/profile/amzn1.account.AE7SLBS5DST4RTTY2LYU43YS7A3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,Lots of fun,Fun to play,Style: classicVerified Purchase,,2152825,10,34,Public
Kelley WIlson,/gp/profile/amzn1.account.AHTY3V64FKUK2RLTTVBKJZ6AR74A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 5, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,Had this game as a child and bought it for my 6 year old Grandson for his birthday and we have loads of fun playing it.,Fun Game,Style: classicVerified Purchase,,7519034,5,24,Public
Cindy J Bray,/gp/profile/amzn1.account.AGF6OA3UYXMR25QU66Q5U7CC67GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,"We play this with our 5 year old great grand son. He loves it, and so do we.",Sorry Game,Style: classicVerified Purchase,,79018764,5,23,Public
Jennifer Tavares,/gp/profile/amzn1.account.AGYX6BI7TPAOPYYCKDSXU2WHDULA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,This was always a childhood favorite of mine. Still enjoy playing it now with my daughter. New rules make it more fun and quicker games. Whole family enjoys it.,Enjoyable family game,Style: classicVerified Purchase,,7461558,2,47,Public
Michael Gendron,/gp/profile/amzn1.account.AET5RFXWQGOXLXDX3NSJ5BL3AU5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 26, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,I bought the game for my grandchildren and they like it as I did as a child.,Good game,Style: classicVerified Purchase,,4652424,13,77,Public
Ashley Fischer,/gp/profile/amzn1.account.AECSCMEDD432IAZU6AS4GCOULB4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,Great classic game.,Great,Style: classicVerified Purchase,,4488424,4,55,Public
Terri,/gp/profile/amzn1.account.AFNPY3OM6VAIU3BDMNM5X3HAJWKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 2, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,Kids love the game. Arrived well packaged,Great product,Style: classicVerified Purchase,,1172061,31,43,Public
L. Mitchell,/gp/profile/amzn1.account.AHGNX43XFWETDJBFXXLLA7LCQC4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 6, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,3.0 out of 5 stars,All parts there but the board was ripped down the seam,Need better quality control,Style: classicVerified Purchase,,290733,95,219,Public
AK,/gp/profile/amzn1.account.AEZ6UBKRV2WJ6DQMVNBCXYWKN7PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,5.0 out of 5 stars,"Nostalgia made me buy this game, and I couldn't be happier. Got my kids to enjoy a game I enjoyed as a kid, they loved it -- I kicked their butt :)",Great game that holds up to time,Style: classicVerified Purchase,,2354052,8,32,Public
Rob,/gp/profile/amzn1.account.AHZPPKADB77XSZWA5AHNYPL7LCYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31,4.0 out of 5 stars,This is an old classic that is easy to play and entertaining for a wide variety of people. My mother in law loves this game!,Nice!,Style: classicVerified Purchase,,78703425,8,64,Public
debora perez,/gp/profile/amzn1.account.AEMIDRFXVF4LESJTYVK7Q3FCFRWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 29, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,5.0 out of 5 stars,Love this game,Game,Style: classicVerified Purchase,,11224750,2,5,Public
Amazon Customer,/gp/profile/amzn1.account.AH6MTHM7IXNLFT3HAO76FV5M4XHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 19, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,2.0 out of 5 stars,I love the game sorry and can still play it however it only has 3 of each color and I have always seen and played with 4 of each team color so kinda disappointing. Not sure if they are all this way or if mine is a defect.,Disappointed,Style: classicVerified Purchase,,988429,32,166,Public
Pam T.,/gp/profile/amzn1.account.AFKBH4FIQGASXDO6PJX2Z32MKY7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 15, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,1.0 out of 5 stars,Original sorry is better,👎🏻,Style: classicVerified Purchase,One person found this helpful,1029981,8,72,Public
mbdayz,/gp/profile/amzn1.account.AGFCLSJKIZVROUNQDV64R5MBDTLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,5.0 out of 5 stars,Great deal for gifting.,Great deal,Style: classicVerified Purchase,,62593673,0,12,Public
Aloha Jax,/gp/profile/amzn1.account.AGU35P5I57Y3SY2ZHFXN7PHI2KGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 24, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,5.0 out of 5 stars,Sorry 😞  life isn't always fair.  Suck it up and keep playing!  You never know who the winner will be.,Fun,Style: classicVerified Purchase,,2734714,5,77,Public
Mira,/gp/profile/amzn1.account.AGICQTRT5CFQWZZSXS4PBUGOMDHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 21, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,1.0 out of 5 stars,Only 3 pawns?,Rip off,Style: classicVerified Purchase,,13933220,2,26,Public
Gabby,/gp/profile/amzn1.account.AEWOPHI7Q6NDGTHUTKWFMOEI3B3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,5.0 out of 5 stars,Great for kids!,Kid friendly!,Style: classicVerified Purchase,,62593673,34,6,Public
L. W.,/gp/profile/amzn1.account.AE2N4SKHUFH7B7LGOAUR6K3AUT7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 17, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,1.0 out of 5 stars,This is not the classic game.  VERY disappointed. The description leads you to believe it is the same and it is not. 3 pawns and the cards are not even the same. I will be buying the REAL version and pitching this one.,This is NOT the original game,Style: classicVerified Purchase,,25758480,0,4,Public
yogamommy,/gp/profile/amzn1.account.AHQHNZNQNG7RXWDXFUPC2NTX4BAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 26, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,5.0 out of 5 stars,Arrived as expected. The Sorry card that allows your pawn to take the position of another player's pawn can make the game longer for young kids. We just take those cards out when we want a shorter game.,Good game for young kids.,Style: classicVerified Purchase,,2832077,8,36,Public
Jane Bachmann,/gp/profile/amzn1.account.AEWP2WKSKTWMFZO3KPC7N2NBBEMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32,5.0 out of 5 stars,The family plays it all the time!,Perfect gift for young family,Style: classicVerified Purchase,,7036012,6,45,Public
Frances Harbin,/gp/profile/amzn1.account.AHUONCWNENMAI7PXJ7YEF2TVUZ3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 4, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33,5.0 out of 5 stars,Great for gift giving.,Great,Style: classicVerified Purchase,,3797628,12,38,Public
Karen Ekdahl,/gp/profile/amzn1.account.AEUQ3UBBGS2W3A4O2K73I3OPULRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33,4.0 out of 5 stars,Still a great game,Same as when I played with my very grown children,Style: classicVerified Purchase,,260209,64,105,Public
TVH,/gp/profile/amzn1.account.AEYE6BG4YMS6AJSZGJZGDFVAGLCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 2, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33,5.0 out of 5 stars,Our 6 year old loves to play this game with us!Family fun!,Fun family classic board game for younger kids,Style: classicVerified Purchase,,14801495,5,46,Public
LAV,/gp/profile/amzn1.account.AF2TIY6BOIMHLDZ7CAJCTXWZCJ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 10, 2020",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33,5.0 out of 5 stars,Would buy again,Arrived quick,Style: classicVerified Purchase,,1296124,58,54,Public
Jason,/gp/profile/amzn1.account.AET4MSIDMPKTW2P2MH7SUSV4YXZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 29, 2018",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33,5.0 out of 5 stars,Slight variance from the previous game I had but it works and is fun.Came with all the pieces. No issues and play often.,Need a game of Sorry. No regrets here.,Style: classicVerified Purchase,,214851,36,57,Public
Lisa,/gp/profile/amzn1.account.AFDWKVVAQQ232RQWHDAB4RND2E2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2019",0,0,https://www.amazon.com/Hasbro-Gaming-Sorry-Family-Board/product-reviews/B0863FPYMB/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33,5.0 out of 5 stars,Fast & easy! Thanks-luv my purchase😀,Fast & easy! Thanks-luv my purchase😀,Style: classicVerified Purchase,,3527328,16,43,Public
