author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
Amazon Customer,/gp/profile/amzn1.account.AERSKIDHUGSOLO4IJQNBSURDVOEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 25, 2018",0,1,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_226?ie=UTF8&pageNumber=226&reviewerType=all_reviews,1.0 out of 5 stars,Was defective. My daughter opened her Christmas present to find out only three of the pages actually worked...,Not working,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,11431145,0,3,Public
Amazon Customer,/gp/profile/amzn1.account.AEFRCWFTV5YUH7EMGTP5UGORCVDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 12, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,Eady to understand for a 4 yr old,Its durable,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,9209361,0,5,Public
MARTINEZ,/gp/profile/amzn1.account.AHBJWOCKNSXDSTG2WTQMOV62237Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,I love it cause its bilingual,Bilingual,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,14146516,2,7,Public
Phyllis Baldwin,/gp/profile/amzn1.account.AEZGDAZ2IUI6WYKGCH4JKQ47JKGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 17, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,"Great learning book, grandson loves it",Wonderful ! Better than expected,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,1,Public
Brittany,/gp/profile/amzn1.account.AH3TK5ECUO2GSL726TNJGKDIX2IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,My daughter and I love this book,Nice book,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,0,4,Public
Gabriela A. Kyllingstad,/gp/profile/amzn1.account.AFFGXHGR6JGL4667Z7DP7XU24RMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 6, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,My 2 year old really enjoys this “book”,Awesome,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,4,Public
Carla Douglas,/gp/profile/amzn1.account.AEJ2UATYY4SHX4QCQTESGBKTK5OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,My child loves it,Great item for toddler to learn from,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Prick Riley,/gp/profile/amzn1.account.AGOAJH2LVJ73XTOJDJS3KCKIP57Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 26, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,Hold up well,Baby love it,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,5,4,Public
Claire,/gp/profile/amzn1.account.AETVJAITS7J77DM56ISOLEKS6TZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 30, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,4.0 out of 5 stars,Good,Safe,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,24374062,0,4,Public
Wayne,/gp/profile/amzn1.account.AF3TJODVFUVZZBTXSS4PZGAKKBHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 25, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,Its awesome,Keep extra batteries,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Christina,/gp/profile/amzn1.account.AGZ2W3TJ7TMO7QSE5OZBLCP3DKRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_227?ie=UTF8&pageNumber=227&reviewerType=all_reviews,5.0 out of 5 stars,Loved it!,Perfect!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,17515446,0,3,Public
karen altier,/gp/profile/amzn1.account.AHUUTFBNUKUMKVWPYQ6CVGL5ONZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 26, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,4.0 out of 5 stars,Grandson loves this!  Very duro,Tristan toy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,26666383,0,2,Public
Lu Maynard,/gp/profile/amzn1.account.AHBT66F4JIRNL4EMGUEAUZAB7PWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,4.0 out of 5 stars,It was a gift.  The physical look of it was good.,Good,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,0,7,Public
kira,/gp/profile/amzn1.account.AF64VO4HL6UQU243NVSYHRAPJZBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 28, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,5.0 out of 5 stars,Great,Great,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,7,Public
Alana Billings,/gp/profile/amzn1.account.AENRMTBEQCMNIFXH2V64K3A6DDNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 12, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,5.0 out of 5 stars,My two year loves it,helps me work on his speech delay,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Nima,/gp/profile/amzn1.account.AGQ4A2WD5PNFZNQPUGPF3ATKBETA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 28, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,5.0 out of 5 stars,Wonderful,Good to learn,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Jen,/gp/profile/amzn1.account.AHYIEXKPMDOEUWOI7TC26SFEIHMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 9, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,4.0 out of 5 stars,Not too interested. But it’s cute,Cute but not interesting enough,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,23889893,0,3,Public
Amazon Customer,/gp/profile/amzn1.account.AHF7HCBYJ3XUSENK2V2E4DVIKALQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 24, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,4.0 out of 5 stars,Great toy kid loves it,Cool,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,25742732,0,2,Public
Laura,/gp/profile/amzn1.account.AFN7MKPV6IPORRWFOUGEAKPF53GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,5.0 out of 5 stars,My 2 yr old loves it!,Good,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Mackenzie,/gp/profile/amzn1.account.AH6XJZKR4RXYS5LWHI4CEVQAGKVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,5.0 out of 5 stars,My son loves this product!,Perfect for mumbling babes!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,2,Public
Amazon Customer,/gp/profile/amzn1.account.AENWEM3H3IRYIAYFXH4VPOD6RRQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 11, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews,5.0 out of 5 stars,"if your babies are just learning words and objects, it's the perfect electronic, my son loves his!!",worth the buy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,2,Public
Alayna tamoor,/gp/profile/amzn1.account.AFURQU4XQTLWGL77KNT6GXSN3LUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,4.0 out of 5 stars,It's very good and informative for kids 3_4,Recommend to the kids 3-4,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,2,3,Public
Kelsey W. Powell,/gp/profile/amzn1.account.AGLL4IJZYZCKN2SPC7NYHZDB5LVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 1, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,Fun toy/book for the kiddo to play with.,Fun toy/book,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,1,Public
Katerra Lewis,/gp/profile/amzn1.account.AGAFX6GCB24IIOV36AH4UX57GYQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,Daughter loves it,Lovable,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,0,3,Public
Daryl Dowdell,/gp/profile/amzn1.account.AGX5DE6F5TSAHMUDBXTJ6MCUNUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,Very educational,Educational,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,4,3,Public
James McIntyre,/gp/profile/amzn1.account.AHGGY3SHQYDUWWYOJGQ5GJ4ZQAXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,Recommend for any learning child,Awesome toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,2,Public
Carmen,/gp/profile/amzn1.account.AEGS3GZ4CAXBQFMTRO36WW2HRDVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 25, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,"Love it, my little one will learn a lot with it",Love it,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,13979038,0,2,Public
mary Jean Walker,/gp/profile/amzn1.account.AHZUGZQMX6NJU5EBJAE2D72GRXIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,4.0 out of 5 stars,Great product,Durable,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,2,Public
Adriana,/gp/profile/amzn1.account.AGW5YJ3RGZ4HZAQAOZYWF3T6Y7TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 28, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,Perfect and easy to use. I love that you can touch each picture for a word or explanation!,Must have,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,0,3,Public
Robin Stevens,/gp/profile/amzn1.account.AF2TM6NHAYWNWCKGUFUJG2ANKBOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,4.0 out of 5 stars,A,A,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,78403772,0,4,Public
ebony,/gp/profile/amzn1.account.AG2CPGHZO3CAQOS4ND4IR7LF3TBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 10, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews,5.0 out of 5 stars,My one year old son love it,I love it,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,2,Public
Jason Peyton,/gp/profile/amzn1.account.AFE5LQZT2PG2UE6OIRSXVUC7L4VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 28, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,Kids really like,Good buy,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
erika rangel,/gp/profile/amzn1.account.AGV5IH5CGNPTYXYRQDOBFM7PDA2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 26, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,😍,Everything,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Shelby Walcott,/gp/profile/amzn1.account.AGMXFOZ7LTJVOEFNS2FW4TJL6ZAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 29, 2018",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,My 2 year olds love this! One of their favorite Christmas presents!,Favorite present!,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,62593673,1,5,Public
abc,/gp/profile/amzn1.account.AESSLIAFBAMMXSD7THE3RSNDHJVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,Good for kids,Good for kids,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,3,Public
Hope Bardeau,/gp/profile/amzn1.account.AHG6I66EPEYFMEDVDD6L4IYH4VBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,Christmas gift. Loved it hours of fun 💞,"Great toddler gift, fun and educational!",Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,27155376,0,1,Public
Fred mathurin,/gp/profile/amzn1.account.AH2OPWZY4NS6FV2TOLZRYLBXV5TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 30, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,My son love it very much thank you Amazon,Leapfrog,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,0,1,Public
Yajaira Santiago,/gp/profile/amzn1.account.AFO2PPLVBL4IESUYW5QQF7EEYPTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 18, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,My son loves this book!,Great!,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,5,Public
Zeynep ari,/gp/profile/amzn1.account.AFVQMXSTNYKK6M4EZSSKPGDXU5GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 19, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,A very nice book to improve my second language for my daughter,Great book,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,20582999,0,4,Public
Maria del cisne bautista,/gp/profile/amzn1.account.AE44B4PEHRBBO6HPEHIVYFW5OV7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 9, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,I like the product my son spend a lot of time,It Is usefull for children,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,62593673,0,1,Public
brittany,/gp/profile/amzn1.account.AH3RZRCET3JNRXW66EXWSB6XHF3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 20, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews,5.0 out of 5 stars,Love it,Great toy,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,20395877,0,3,Public
Willie J Jones,/gp/profile/amzn1.account.AGLNMZDXIZSI7DL5QCX6DOKLG2PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 25, 2019",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_231?ie=UTF8&pageNumber=231&reviewerType=all_reviews,5.0 out of 5 stars,Love it!!!,The sound quality,Style: Standard PackagingColor: Scout and VioletVerified Purchase,,11797755,0,9,Public
Blackbird,/gp/profile/amzn1.account.AGWMZWG3LONOUS3OIRTOTDFZLB3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_231?ie=UTF8&pageNumber=231&reviewerType=all_reviews,4.0 out of 5 stars,For what it is its fine,Durability,Style: Frustration Free PackagingColor: Learning FriendsVerified Purchase,,62593673,3,2,Public
yaelnaf,/gp/profile/amzn1.account.AGPSODOFXS43ZTXZOLVK6A3347PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2020",0,0,https://www.amazon.com/LeapFrog-Animals-Book-Frustration-Packaging/product-reviews/B085KTB1WY/ref=cm_cr_arp_d_paging_btm_231?ie=UTF8&pageNumber=231&reviewerType=all_reviews,5.0 out of 5 stars,Very cute,Good product,Style: Standard PackagingColor: Learning FriendsVerified Purchase,,11111890,1,3,Public
